id,product_barcode,product_name,quantity,expiry_date,received_date,supplier_ref,supplier_name,supplier_id,cost_price,status
762,480198112005,Sprite 500ml,169,2024-10-20,2024-08-25 00:00:00,CBP-20240825-0762,Coca-Cola Beverages Philippines,2,23.16,ACTIVE
763,480198109722,Royal Tru Strawberry 1.5L,240,2024-11-25,2024-08-25 00:00:00,SMC-20240825-0763,San Miguel Corporation,1,55.58,ACTIVE
764,480198112717,Coke Swakto 195ml (1 Case),9,2024-11-20,2024-08-25 00:00:00,SMC-20240825-0764,San Miguel Corporation,1,115.27,ACTIVE
765,480732471900,Sprite 1L (1 Case),21,2025-02-09,2024-08-25 00:00:00,SMC-20240825-0765,San Miguel Corporation,1,324.2,ACTIVE
766,965412919731,Energen Cereal Milk Chocolate Drink 40g,160,2024-12-15,2024-08-25 00:00:00,CBP-20240825-0766,Coca-Cola Beverages Philippines,2,8.23,ACTIVE
767,000008586780,Datu Puti Patis 1L,49,2025-04-27,2024-08-25 00:00:00,UP-20240825-0767,Unilever Philippines,10,75.13,ACTIVE
768,490243078997,Joy Dishwashing Liquid Lemon Sachet 40ml,113,2027-04-21,2024-08-25 00:00:00,UP-20240825-0768,Unilever Philippines,10,10.81,ACTIVE
769,480191198062,Royal Tru Orange 1.5L,268,2025-03-27,2024-08-26 00:00:00,PPP-20240826-0769,Pepsi-Cola Products Philippines,3,55.58,ACTIVE
770,480864702009,Eden Cheese 165g,114,2025-01-30,2024-08-26 00:00:00,CPF-20240826-0770,Century Pacific Food Inc.,7,72.05,ACTIVE
771,480392525110,Pepsi 500ml,253,2025-06-15,2024-08-27 00:00:00,PPP-20240827-0771,Pepsi-Cola Products Philippines,3,20.59,ACTIVE
772,480198118062,Sprite 1.5L,16,2025-03-04,2024-08-27 00:00:00,PPP-20240827-0772,Pepsi-Cola Products Philippines,3,55.59,ACTIVE
773,893921341445,San Sky Flakes Crackers Original 25g x 10s,57,2025-01-19,2024-08-27 00:00:00,NPI-20240827-0773,Nestle Philippines Inc.,4,54.05,ACTIVE
774,748485200019,555 Sardines in Tomato Sauce 155g,132,2026-01-04,2024-08-27 00:00:00,NI-20240827-0774,NutriAsia Inc.,11,22.65,ACTIVE
775,480392513032,Mountain Dew 290ml (1 Case),5,2025-01-04,2024-08-28 00:00:00,PPP-20240828-0775,Pepsi-Cola Products Philippines,3,185.32,ACTIVE
776,480374937310,Coke 1L (1 Case),22,2025-07-21,2024-08-28 00:00:00,PPP-20240828-0776,Pepsi-Cola Products Philippines,3,324.31,ACTIVE
777,642647382226,Sisters Night Plus Cottony Napkin,66,2027-01-14,2024-08-28 00:00:00,P&G-20240828-0777,Procter & Gamble Philippines,9,41.18,ACTIVE
778,480057513016,Alaska Condensada Sweetened Condensed Creamer 168ml,112,2025-01-02,2024-08-29 00:00:00,NPI-20240829-0778,Nestle Philippines Inc.,4,36.04,ACTIVE
779,480004784003,Zonrox Original Bleach 250ml,99,2027-06-26,2024-08-29 00:00:00,UP-20240829-0779,Unilever Philippines,10,35.01,ACTIVE
780,480392515110,Pepsi 1.5L,157,2025-06-20,2024-08-30 00:00:00,PPP-20240830-0780,Pepsi-Cola Products Philippines,3,51.49,ACTIVE
781,480392515116,Mirinda Orange 1.5L,267,2025-05-23,2024-08-30 00:00:00,CBP-20240830-0781,Coca-Cola Beverages Philippines,2,55.61,ACTIVE
782,955600121722,Milo 22g Sachet,127,2024-09-29,2024-08-30 00:00:00,CBP-20240830-0782,Coca-Cola Beverages Philippines,2,10.81,ACTIVE
783,480198102719,Sprite Swakto 195ml (1 Case),8,2025-08-10,2024-08-31 00:00:00,PPP-20240831-0783,Pepsi-Cola Products Philippines,3,115.35,ACTIVE
784,480535824701,Dari Creme Butter Milk 100g,30,2024-12-16,2024-08-31 00:00:00,CPF-20240831-0784,Century Pacific Food Inc.,7,38.11,ACTIVE
785,870021639476,Downy Sunrise Fresh Fabric Conditioner Sachet 20ml,179,2026-03-22,2024-08-31 00:00:00,UP-20240831-0785,Unilever Philippines,10,6.18,ACTIVE
786,480392515112,7-up 1.5L,69,2025-05-14,2024-09-01 00:00:00,PPP-20240901-0786,Pepsi-Cola Products Philippines,3,51.5,ACTIVE
787,480198111696,Coke Light 1.5L,205,2025-04-21,2024-09-01 00:00:00,CBP-20240901-0787,Coca-Cola Beverages Philippines,2,60.26,ACTIVE
788,480057511015,Alaska Classic Evaporated Filled Milk 140ml,164,2024-10-13,2024-09-01 00:00:00,AMC-20240901-0788,Alaska Milk Corporation,8,26.27,ACTIVE
789,893951811445,Hansel Mocha Sandwich,223,2024-12-30,2024-09-02 00:00:00,OST-20240902-0789,Oishi Snack Time,13,55.63,ACTIVE
790,480088814685,Sunsilk Strong & Long 350ml,128,2026-01-11,2024-09-02 00:00:00,P&G-20240902-0790,Procter & Gamble Philippines,9,139.07,ACTIVE
791,490243086729,Joy Dishwashing Liquid Lemon 475ml,126,2026-10-06,2024-09-02 00:00:00,UP-20240902-0791,Unilever Philippines,10,123.62,ACTIVE
792,480198111607,Coke 1.5L,154,2025-06-07,2024-09-03 00:00:00,SMC-20240903-0792,San Miguel Corporation,1,55.64,ACTIVE
793,542353276241,Royal 1L (1 Case),30,2024-11-11,2024-09-03 00:00:00,PPP-20240903-0793,Pepsi-Cola Products Philippines,3,324.55,ACTIVE
794,480864731007,Tang Orange 250g,46,2025-01-13,2024-09-04 00:00:00,PSC-20240904-0794,Philippine Seven Corp (7-Eleven Dist.),15,200.93,ACTIVE
795,480002201028,Hunts Pork & Beans 100g Doy,24,2026-07-15,2024-09-04 00:00:00,NI-20240904-0795,NutriAsia Inc.,11,13.4,ACTIVE
796,489310100015,Lucky Me Pancit Canton with Kalamnsi 60g,267,2025-01-07,2024-09-04 00:00:00,U(R-20240904-0796,URC (Universal Robina Corporation),5,11.33,ACTIVE
797,480198112720,Royal Swakto 195ml (1 Case),6,2025-01-10,2024-09-05 00:00:00,PPP-20240905-0797,Pepsi-Cola Products Philippines,3,115.42,ACTIVE
798,480732471900,Sprite 1L (1 Case),18,2025-01-06,2024-09-05 00:00:00,SMC-20240905-0798,San Miguel Corporation,1,324.62,ACTIVE
799,480036141081,Nestle Bear Brand Fortified 33g,185,2025-01-10,2024-09-05 00:00:00,U(R-20240905-0799,URC (Universal Robina Corporation),5,10.31,ACTIVE
800,748485800035,Argentina Corned Beef 260g,100,2025-10-16,2024-09-05 00:00:00,DMP-20240905-0800,Del Monte Philippines Inc.,14,53.59,ACTIVE
801,480198112010,Royal Tru Orange 500ml,150,2025-06-02,2024-09-06 00:00:00,SMC-20240906-0801,San Miguel Corporation,1,23.19,ACTIVE
802,480198112000,Coke 500ml,226,2025-08-07,2024-09-06 00:00:00,CBP-20240906-0802,Coca-Cola Beverages Philippines,2,23.19,ACTIVE
803,480392525114,Mountain Dew 500ml,84,2025-07-21,2024-09-06 00:00:00,SMC-20240906-0803,San Miguel Corporation,1,20.61,ACTIVE
804,642611907726,Ajinomoto Seasoning Mix 50g,56,2025-06-16,2024-09-06 00:00:00,NI-20240906-0804,NutriAsia Inc.,11,11.85,ACTIVE
805,672329634182,Whisper Cottony Soft Clean X-Long Overnight,26,2026-11-02,2024-09-06 00:00:00,P&G-20240906-0805,Procter & Gamble Philippines,9,118.53,ACTIVE
806,037000359562,Ariel With a Touch of Downy Freshness Powder,10,2027-04-27,2024-09-06 00:00:00,UP-20240906-0806,Unilever Philippines,10,613.25,ACTIVE
807,480392525110,Pepsi 500ml,129,2025-05-09,2024-09-07 00:00:00,CBP-20240907-0807,Coca-Cola Beverages Philippines,2,20.62,ACTIVE
808,480392515114,Mountain Dew 1.5L,18,2025-02-06,2024-09-07 00:00:00,CBP-20240907-0808,Coca-Cola Beverages Philippines,2,51.54,ACTIVE
809,480198111664,Coke Zero 1.5L,255,2025-07-14,2024-09-07 00:00:00,SMC-20240907-0809,San Miguel Corporation,1,55.66,ACTIVE
810,893921341445,San Sky Flakes Crackers Original 25g x 10s,88,2025-06-01,2024-09-07 00:00:00,PSC-20240907-0810,Philippine Seven Corp (7-Eleven Dist.),15,54.12,ACTIVE
811,480198118062,Sprite 1.5L,273,2025-04-12,2024-09-08 00:00:00,CBP-20240908-0811,Coca-Cola Beverages Philippines,2,55.67,ACTIVE
812,480191198062,Royal Tru Orange 1.5L,24,2025-06-22,2024-09-08 00:00:00,CBP-20240908-0812,Coca-Cola Beverages Philippines,2,55.67,ACTIVE
813,965412919731,Energen Cereal Milk Chocolate Drink 40g,63,2024-10-25,2024-09-08 00:00:00,CBP-20240908-0813,Coca-Cola Beverages Philippines,2,8.25,ACTIVE
814,748485200019,555 Sardines in Tomato Sauce 155g,21,2026-03-21,2024-09-08 00:00:00,DMP-20240908-0814,Del Monte Philippines Inc.,14,22.68,ACTIVE
815,544900000099,Coca-Cola Mismo 295ml,96,2025-04-03,2024-09-09 00:00:00,SMC-20240909-0815,San Miguel Corporation,1,18.56,ACTIVE
816,480198109722,Royal Tru Strawberry 1.5L,127,2025-06-11,2024-09-09 00:00:00,SMC-20240909-0816,San Miguel Corporation,1,55.68,ACTIVE
817,489120804013,Oishi Prawn Crackers 60g,67,2025-01-04,2024-09-09 00:00:00,RGO-20240909-0817,Rebisco Group of Companies,12,15.98,ACTIVE
818,000008586780,Datu Puti Patis 1L,194,2025-06-14,2024-09-09 00:00:00,DMP-20240909-0818,Del Monte Philippines Inc.,14,75.27,ACTIVE
819,480611352020,Juicy Lemon 237 ml (1 Bundle),14,2025-07-18,2024-09-10 00:00:00,PPP-20240910-0819,Pepsi-Cola Products Philippines,3,130.96,ACTIVE
820,642321541122,Sisters Overnight Dry,167,2025-09-23,2024-09-10 00:00:00,P&G-20240910-0820,Procter & Gamble Philippines,9,108.27,ACTIVE
821,480392513032,Mountain Dew 290ml (1 Case),22,2024-12-28,2024-09-11 00:00:00,PPP-20240911-0821,Pepsi-Cola Products Philippines,3,185.63,ACTIVE
822,480198112005,Sprite 500ml,298,2025-08-09,2024-09-12 00:00:00,CBP-20240912-0822,Coca-Cola Beverages Philippines,2,23.21,ACTIVE
823,480392515116,Mirinda Orange 1.5L,111,2024-12-22,2024-09-12 00:00:00,CBP-20240912-0823,Coca-Cola Beverages Philippines,2,55.7,ACTIVE
824,480198112717,Coke Swakto 195ml (1 Case),17,2024-11-11,2024-09-12 00:00:00,PPP-20240912-0824,Pepsi-Cola Products Philippines,3,115.52,ACTIVE
825,480374937310,Coke 1L (1 Case),27,2025-09-09,2024-09-12 00:00:00,CBP-20240912-0825,Coca-Cola Beverages Philippines,2,324.9,ACTIVE
826,955600121722,Milo 22g Sachet,116,2025-02-26,2024-09-12 00:00:00,CBP-20240912-0826,Coca-Cola Beverages Philippines,2,10.83,ACTIVE
827,480864702009,Eden Cheese 165g,21,2024-10-16,2024-09-12 00:00:00,CPF-20240912-0827,Century Pacific Food Inc.,7,72.2,ACTIVE
828,965412919613,Energen Cereal Drink Mix Vanilla Hanger 40g,120,2025-02-24,2024-09-13 00:00:00,U(R-20240913-0828,URC (Universal Robina Corporation),5,7.74,ACTIVE
829,480535824701,Dari Creme Butter Milk 100g,111,2024-12-09,2024-09-13 00:00:00,CPF-20240913-0829,Century Pacific Food Inc.,7,38.17,ACTIVE
830,490243086729,Joy Dishwashing Liquid Lemon 475ml,164,2026-05-06,2024-09-13 00:00:00,P&G-20240913-0830,Procter & Gamble Philippines,9,123.78,ACTIVE
831,480057513016,Alaska Condensada Sweetened Condensed Creamer 168ml,143,2024-10-30,2024-09-14 00:00:00,NPI-20240914-0831,Nestle Philippines Inc.,4,36.11,ACTIVE
832,490243078997,Joy Dishwashing Liquid Lemon Sachet 40ml,169,2027-03-15,2024-09-14 00:00:00,UP-20240914-0832,Unilever Philippines,10,10.83,ACTIVE
833,480198111607,Coke 1.5L,49,2024-12-21,2024-09-15 00:00:00,SMC-20240915-0833,San Miguel Corporation,1,55.72,ACTIVE
834,642647382226,Sisters Night Plus Cottony Napkin,177,2026-12-30,2024-09-15 00:00:00,PSC-20240915-0834,Philippine Seven Corp (7-Eleven Dist.),15,41.27,ACTIVE
835,480004784003,Zonrox Original Bleach 250ml,120,2025-11-12,2024-09-15 00:00:00,UP-20240915-0835,Unilever Philippines,10,35.08,ACTIVE
836,480392515110,Pepsi 1.5L,34,2024-11-15,2024-09-16 00:00:00,SMC-20240916-0836,San Miguel Corporation,1,51.6,ACTIVE
837,480198112000,Coke 500ml,82,2024-12-21,2024-09-17 00:00:00,SMC-20240917-0837,San Miguel Corporation,1,23.22,ACTIVE
838,870021639476,Downy Sunrise Fresh Fabric Conditioner Sachet 20ml,34,2026-08-06,2024-09-17 00:00:00,UP-20240917-0838,Unilever Philippines,10,6.19,ACTIVE
839,480198112720,Royal Swakto 195ml (1 Case),26,2024-10-24,2024-09-18 00:00:00,PPP-20240918-0839,Pepsi-Cola Products Philippines,3,115.6,ACTIVE
840,480036141081,Nestle Bear Brand Fortified 33g,19,2024-12-09,2024-09-18 00:00:00,PSC-20240918-0840,Philippine Seven Corp (7-Eleven Dist.),15,10.32,ACTIVE
841,480057511015,Alaska Classic Evaporated Filled Milk 140ml,109,2025-01-24,2024-09-18 00:00:00,AMC-20240918-0841,Alaska Milk Corporation,8,26.32,ACTIVE
842,480088814685,Sunsilk Strong & Long 350ml,53,2027-05-21,2024-09-18 00:00:00,P&G-20240918-0842,Procter & Gamble Philippines,9,139.34,ACTIVE
843,480198112010,Royal Tru Orange 500ml,79,2025-07-29,2024-09-19 00:00:00,PPP-20240919-0843,Pepsi-Cola Products Philippines,3,23.23,ACTIVE
844,480198111696,Coke Light 1.5L,291,2025-03-29,2024-09-19 00:00:00,PPP-20240919-0844,Pepsi-Cola Products Philippines,3,60.39,ACTIVE
845,965412919731,Energen Cereal Milk Chocolate Drink 40g,15,2024-10-28,2024-09-19 00:00:00,AMC-20240919-0845,Alaska Milk Corporation,8,8.26,ACTIVE
846,037000359562,Ariel With a Touch of Downy Freshness Powder,118,2027-05-09,2024-09-19 00:00:00,P&G-20240919-0846,Procter & Gamble Philippines,9,614.21,ACTIVE
847,893921341445,San Sky Flakes Crackers Original 25g x 10s,93,2024-12-13,2024-09-20 00:00:00,PSC-20240920-0847,Philippine Seven Corp (7-Eleven Dist.),15,54.2,ACTIVE
848,480002201028,Hunts Pork & Beans 100g Doy,146,2025-12-11,2024-09-20 00:00:00,CPF-20240920-0848,Century Pacific Food Inc.,7,13.42,ACTIVE
849,642611907726,Ajinomoto Seasoning Mix 50g,119,2025-06-13,2024-09-20 00:00:00,NI-20240920-0849,NutriAsia Inc.,11,11.87,ACTIVE
850,480392515114,Mountain Dew 1.5L,268,2024-11-07,2024-09-21 00:00:00,PPP-20240921-0850,Pepsi-Cola Products Philippines,3,51.63,ACTIVE
851,480198102719,Sprite Swakto 195ml (1 Case),16,2025-09-16,2024-09-21 00:00:00,PPP-20240921-0851,Pepsi-Cola Products Philippines,3,115.64,ACTIVE
852,480611352020,Juicy Lemon 237 ml (1 Bundle),22,2025-04-30,2024-09-21 00:00:00,CBP-20240921-0852,Coca-Cola Beverages Philippines,2,131.13,ACTIVE
853,642321541122,Sisters Overnight Dry,178,2026-07-22,2024-09-21 00:00:00,PSC-20240921-0853,Philippine Seven Corp (7-Eleven Dist.),15,108.42,ACTIVE
854,480392525114,Mountain Dew 500ml,144,2025-05-26,2024-09-22 00:00:00,SMC-20240922-0854,San Miguel Corporation,1,20.65,ACTIVE
855,480392515112,7-up 1.5L,72,2025-09-20,2024-09-22 00:00:00,SMC-20240922-0855,San Miguel Corporation,1,51.63,ACTIVE
856,480198109722,Royal Tru Strawberry 1.5L,111,2024-11-04,2024-09-22 00:00:00,PPP-20240922-0856,Pepsi-Cola Products Philippines,3,55.76,ACTIVE
857,542353276241,Royal 1L (1 Case),20,2025-05-27,2024-09-22 00:00:00,SMC-20240922-0857,San Miguel Corporation,1,325.28,ACTIVE
858,480864731007,Tang Orange 250g,146,2024-11-15,2024-09-22 00:00:00,AMC-20240922-0858,Alaska Milk Corporation,8,201.37,ACTIVE
859,893951811445,Hansel Mocha Sandwich,217,2025-09-08,2024-09-22 00:00:00,OST-20240922-0859,Oishi Snack Time,13,55.76,ACTIVE
860,748485800035,Argentina Corned Beef 260g,186,2025-11-30,2024-09-22 00:00:00,NI-20240922-0860,NutriAsia Inc.,11,53.7,ACTIVE
861,489310100015,Lucky Me Pancit Canton with Kalamnsi 60g,117,2025-08-31,2024-09-22 00:00:00,U(R-20240922-0861,URC (Universal Robina Corporation),5,11.36,ACTIVE
862,480732471900,Sprite 1L (1 Case),19,2025-06-20,2024-09-24 00:00:00,PPP-20240924-0862,Pepsi-Cola Products Philippines,3,325.36,ACTIVE
863,480191198062,Royal Tru Orange 1.5L,97,2024-10-28,2024-09-25 00:00:00,CBP-20240925-0863,Coca-Cola Beverages Philippines,2,55.78,ACTIVE
864,480392515116,Mirinda Orange 1.5L,94,2025-03-30,2024-09-25 00:00:00,PPP-20240925-0864,Pepsi-Cola Products Philippines,3,55.78,ACTIVE
865,748485200019,555 Sardines in Tomato Sauce 155g,129,2026-06-01,2024-09-25 00:00:00,NI-20240925-0865,NutriAsia Inc.,11,22.73,ACTIVE
866,000008586780,Datu Puti Patis 1L,174,2025-08-22,2024-09-25 00:00:00,DMP-20240925-0866,Del Monte Philippines Inc.,14,75.41,ACTIVE
867,544900000099,Coca-Cola Mismo 295ml,204,2025-02-25,2024-09-26 00:00:00,CBP-20240926-0867,Coca-Cola Beverages Philippines,2,18.6,ACTIVE
868,480198111664,Coke Zero 1.5L,259,2025-06-06,2024-09-26 00:00:00,SMC-20240926-0868,San Miguel Corporation,1,55.79,ACTIVE
869,480198112717,Coke Swakto 195ml (1 Case),6,2025-08-02,2024-09-27 00:00:00,CBP-20240927-0869,Coca-Cola Beverages Philippines,2,115.73,ACTIVE
870,955600121722,Milo 22g Sachet,63,2025-03-04,2024-09-27 00:00:00,AMC-20240927-0870,Alaska Milk Corporation,8,10.85,ACTIVE
871,672329634182,Whisper Cottony Soft Clean X-Long Overnight,16,2026-11-25,2024-09-27 00:00:00,P&G-20240927-0871,Procter & Gamble Philippines,9,118.83,ACTIVE
872,490243078997,Joy Dishwashing Liquid Lemon Sachet 40ml,124,2027-09-23,2024-09-27 00:00:00,P&G-20240927-0872,Procter & Gamble Philippines,9,10.85,ACTIVE
873,480198112005,Sprite 500ml,66,2025-09-06,2024-09-28 00:00:00,PPP-20240928-0873,Pepsi-Cola Products Philippines,3,23.25,ACTIVE
874,480198112000,Coke 500ml,253,2025-07-05,2024-09-28 00:00:00,SMC-20240928-0874,San Miguel Corporation,1,23.25,ACTIVE
875,480392525110,Pepsi 500ml,123,2024-11-20,2024-09-28 00:00:00,CBP-20240928-0875,Coca-Cola Beverages Philippines,2,20.67,ACTIVE
876,480198118062,Sprite 1.5L,90,2024-11-29,2024-09-28 00:00:00,CBP-20240928-0876,Coca-Cola Beverages Philippines,2,55.8,ACTIVE
877,480374937310,Coke 1L (1 Case),28,2025-02-02,2024-09-29 00:00:00,CBP-20240929-0877,Coca-Cola Beverages Philippines,2,325.56,ACTIVE
878,489120804013,Oishi Prawn Crackers 60g,90,2025-04-03,2024-09-29 00:00:00,U(R-20240929-0878,URC (Universal Robina Corporation),5,16.02,ACTIVE
879,480535824701,Dari Creme Butter Milk 100g,21,2024-11-11,2024-09-29 00:00:00,CPF-20240929-0879,Century Pacific Food Inc.,7,38.24,ACTIVE
880,480392513032,Mountain Dew 290ml (1 Case),29,2025-08-06,2024-09-30 00:00:00,CBP-20240930-0880,Coca-Cola Beverages Philippines,2,186.05,ACTIVE
881,480198112720,Royal Swakto 195ml (1 Case),9,2024-11-30,2024-10-01 00:00:00,SMC-20241001-0881,San Miguel Corporation,1,115.78,ACTIVE
882,965412919613,Energen Cereal Drink Mix Vanilla Hanger 40g,115,2024-12-17,2024-10-01 00:00:00,CBP-20241001-0882,Coca-Cola Beverages Philippines,2,7.75,ACTIVE
883,480392515110,Pepsi 1.5L,208,2025-10-02,2024-10-02 00:00:00,PPP-20241002-0883,Pepsi-Cola Products Philippines,3,51.69,ACTIVE
884,893921341445,San Sky Flakes Crackers Original 25g x 10s,115,2025-05-08,2024-10-02 00:00:00,PSC-20241002-0884,Philippine Seven Corp (7-Eleven Dist.),15,54.28,ACTIVE
885,480057511015,Alaska Classic Evaporated Filled Milk 140ml,75,2024-11-05,2024-10-02 00:00:00,CPF-20241002-0885,Century Pacific Food Inc.,7,26.36,ACTIVE
886,480057513016,Alaska Condensada Sweetened Condensed Creamer 168ml,26,2024-12-28,2024-10-02 00:00:00,AMC-20241002-0886,Alaska Milk Corporation,8,36.19,ACTIVE
887,480864702009,Eden Cheese 165g,87,2024-12-28,2024-10-02 00:00:00,CPF-20241002-0887,Century Pacific Food Inc.,7,72.37,ACTIVE
888,480004784003,Zonrox Original Bleach 250ml,131,2027-01-21,2024-10-02 00:00:00,UP-20241002-0888,Unilever Philippines,10,35.15,ACTIVE
889,490243086729,Joy Dishwashing Liquid Lemon 475ml,70,2027-01-05,2024-10-02 00:00:00,UP-20241002-0889,Unilever Philippines,10,124.07,ACTIVE
890,480036141081,Nestle Bear Brand Fortified 33g,61,2025-01-02,2024-10-03 00:00:00,SMC-20241003-0890,San Miguel Corporation,1,10.34,ACTIVE
891,480002201028,Hunts Pork & Beans 100g Doy,109,2025-11-05,2024-10-03 00:00:00,NI-20241003-0891,NutriAsia Inc.,11,13.44,ACTIVE
892,037000359562,Ariel With a Touch of Downy Freshness Powder,148,2026-04-03,2024-10-03 00:00:00,UP-20241003-0892,Unilever Philippines,10,615.23,ACTIVE
893,642647382226,Sisters Night Plus Cottony Napkin,79,2025-12-09,2024-10-04 00:00:00,PSC-20241004-0893,Philippine Seven Corp (7-Eleven Dist.),15,41.37,ACTIVE
894,480198111607,Coke 1.5L,43,2025-03-11,2024-10-05 00:00:00,PPP-20241005-0894,Pepsi-Cola Products Philippines,3,55.85,ACTIVE
895,480392515114,Mountain Dew 1.5L,138,2025-06-19,2024-10-05 00:00:00,SMC-20241005-0895,San Miguel Corporation,1,51.71,ACTIVE
896,480198109722,Royal Tru Strawberry 1.5L,154,2025-01-29,2024-10-05 00:00:00,CBP-20241005-0896,Coca-Cola Beverages Philippines,2,55.85,ACTIVE
897,480198102719,Sprite Swakto 195ml (1 Case),29,2025-08-19,2024-10-05 00:00:00,CBP-20241005-0897,Coca-Cola Beverages Philippines,2,115.84,ACTIVE
898,870021639476,Downy Sunrise Fresh Fabric Conditioner Sachet 20ml,164,2026-04-08,2024-10-05 00:00:00,P&G-20241005-0898,Procter & Gamble Philippines,9,6.21,ACTIVE
899,480198111696,Coke Light 1.5L,96,2025-08-17,2024-10-06 00:00:00,SMC-20241006-0899,San Miguel Corporation,1,60.51,ACTIVE
900,480611352020,Juicy Lemon 237 ml (1 Bundle),25,2024-12-02,2024-10-06 00:00:00,PPP-20241006-0900,Pepsi-Cola Products Philippines,3,131.37,ACTIVE
901,000008586780,Datu Puti Patis 1L,196,2025-09-20,2024-10-06 00:00:00,UP-20241006-0901,Unilever Philippines,10,75.51,ACTIVE
902,642611907726,Ajinomoto Seasoning Mix 50g,151,2025-08-27,2024-10-06 00:00:00,NI-20241006-0902,NutriAsia Inc.,11,11.9,ACTIVE
903,893951811445,Hansel Mocha Sandwich,19,2025-04-13,2024-10-07 00:00:00,OST-20241007-0903,Oishi Snack Time,13,55.86,ACTIVE
904,480198112010,Royal Tru Orange 500ml,276,2025-03-18,2024-10-08 00:00:00,CBP-20241008-0904,Coca-Cola Beverages Philippines,2,23.28,ACTIVE
905,480392515116,Mirinda Orange 1.5L,49,2025-02-12,2024-10-08 00:00:00,SMC-20241008-0905,San Miguel Corporation,1,55.87,ACTIVE
906,480732471900,Sprite 1L (1 Case),19,2025-06-08,2024-10-08 00:00:00,PPP-20241008-0906,Pepsi-Cola Products Philippines,3,325.91,ACTIVE
907,955600121722,Milo 22g Sachet,41,2025-03-10,2024-10-09 00:00:00,NPI-20241009-0907,Nestle Philippines Inc.,4,10.86,ACTIVE
908,480864731007,Tang Orange 250g,52,2025-02-04,2024-10-09 00:00:00,CBP-20241009-0908,Coca-Cola Beverages Philippines,2,201.77,ACTIVE
909,965412919731,Energen Cereal Milk Chocolate Drink 40g,116,2024-11-18,2024-10-09 00:00:00,CBP-20241009-0909,Coca-Cola Beverages Philippines,2,8.28,ACTIVE
910,480088814685,Sunsilk Strong & Long 350ml,113,2027-09-06,2024-10-09 00:00:00,UP-20241009-0910,Unilever Philippines,10,139.69,ACTIVE
911,480392525110,Pepsi 500ml,226,2025-05-03,2024-10-10 00:00:00,PPP-20241010-0911,Pepsi-Cola Products Philippines,3,20.7,ACTIVE
912,542353276241,Royal 1L (1 Case),20,2025-06-12,2024-10-10 00:00:00,CBP-20241010-0912,Coca-Cola Beverages Philippines,2,325.98,ACTIVE
913,748485800035,Argentina Corned Beef 260g,195,2026-07-07,2024-10-10 00:00:00,NI-20241010-0913,NutriAsia Inc.,11,53.81,ACTIVE
914,642321541122,Sisters Overnight Dry,68,2027-03-13,2024-10-10 00:00:00,P&G-20241010-0914,Procter & Gamble Philippines,9,108.66,ACTIVE
915,489310100015,Lucky Me Pancit Canton with Kalamnsi 60g,120,2025-06-20,2024-10-10 00:00:00,U(R-20241010-0915,URC (Universal Robina Corporation),5,11.38,ACTIVE
916,480392525114,Mountain Dew 500ml,297,2025-06-23,2024-10-11 00:00:00,SMC-20241011-0916,San Miguel Corporation,1,20.7,ACTIVE
917,480392515112,7-up 1.5L,55,2025-09-29,2024-10-12 00:00:00,SMC-20241012-0917,San Miguel Corporation,1,51.76,ACTIVE
918,480198112717,Coke Swakto 195ml (1 Case),17,2025-03-02,2024-10-12 00:00:00,SMC-20241012-0918,San Miguel Corporation,1,115.93,ACTIVE
